# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    115881358.15269180 17382.20372290
0.00100    115869278.48140085 62569.41186590
0.00200    115833044.28202072 88612.28168165
0.00300    115772684.92275198 104195.42014224
0.00400    115688224.01248586 104119.40556756
0.00500    115579737.13860606 135228.29780467
0.00600    115447275.60620682 121219.64432162
0.00700    115290941.29607330 193688.78942716
0.00800    115110803.92358118 217559.42860092
0.00900    114907038.08046393 241304.79028420
0.01000    114679697.18268342 245987.96107849
0.01100    114428997.73206112 226569.42537416
0.01200    114155040.59711826 289383.04060135
0.01300    113858064.84576343 334742.72541030
0.01400    113538189.15841268 357645.31170376
0.01500    113195692.95680228 271669.67519347
0.01600    112830691.75594999 345261.93220762
0.01700    112443539.38937980 333957.32696735
0.01800    112034391.57700340 478947.04554315
0.01900    111603536.49608295 401772.74951492
0.02000    111151227.67613259 455164.29792342
0.02100    110677833.11620967 401760.55242705
0.02200    110183484.24960244 456159.64551776
0.02300    109668634.96816190 473768.52462764
0.02400    109133520.56904761 409250.72079476
0.02500    108578552.19300637 635184.55933836
0.02600    108004004.75458612 437416.23926274
0.02700    107410279.03404538 496235.51186543
0.02800    106797635.71709318 557483.68400921
0.02900    106166600.39662027 525524.69609232
0.03000    105517454.32768166 637853.04072993
0.03100    104850613.66301131 603939.56248811
0.03200    104166439.10527770 670311.06651574
0.03300    103465487.63074113 580441.41236708
0.03400    102747967.35250822 647312.22418803
0.03500    102014458.82694842 881404.96496642
0.03600    101265291.55446693 562022.39410045
0.03700    100500994.76442648 687426.83598046
0.03800    99721951.57567783 700048.13245918
0.03900    98928691.29144874 771643.82780814
0.04000    98121497.18196641 724136.68275866
0.04100    97301032.42581546 612996.53270518
0.04200    96467664.38684499 746659.75699386
0.04300    95621831.37498952 757324.93964340
0.04400    94764071.61725453 767589.01574809
0.04500    93894896.60217953 647874.81665847
0.04600    93014634.51593918 721328.52420341
0.04700    92123911.99942596 795950.63669305
0.04800    91223130.83311225 871637.05566602
0.04900    90312876.48027675 880550.58667013
0.05000    89393506.98414192 820632.43232810
0.05100    88465615.95291734 1104050.93852356
0.05200    87529551.94814080 835031.96449881
0.05300    86585960.37558889 841615.57408505
0.05400    85635235.42593208 847788.87025239
0.05500    84677904.43521436 782423.87348089
0.05600    83714376.95046514 1002061.13885741
0.05700    82745290.56336537 935849.27995573
0.05800    81770949.52380244 723672.93707568
0.05900    80791870.20450607 799839.55238178
0.06000    79808593.03042622 876298.39241369
0.06100    78821575.29362006 879648.82138399
0.06200    77831268.32834688 956157.17610789
0.06300    76838169.77178156 811411.11072778
0.06400    75842550.44960651 887357.88175921
0.06500    74845116.58343776 1111450.03325523
0.06600    73846181.63683131 816369.57619190
0.06700    72846184.98980802 743031.12166912
0.06800    71845619.98182149 966682.86210494
0.06900    70844923.03022027 1115807.58996687
0.07000    69844420.25031480 892611.73259867
0.07100    68844596.35931477 1040930.34570769
0.07200    67845833.06865257 891494.28828575
0.07300    66848638.40311194 816221.91314656
0.07400    65853311.62631661 889019.74861843
0.07500    64860248.83005333 739406.87132044
0.07600    63869768.01378577 959004.61168570
0.07700    62882429.37743048 882869.34985555
0.07800    61898396.55517898 880195.24029247
0.07900    60918102.28502310 804118.98787849
0.08000    59941950.07337704 1019612.61857925
0.08100    58970270.23818654 942934.66534941
0.08200    58003271.05648108 1083211.13780967
0.08300    57041379.20249753 790593.55285075
0.08400    56084885.78851394 715082.32736856
0.08500    55134111.05975267 924599.08587750
0.08600    54189334.28874221 707170.84567082
0.08700    53250846.32868117 843493.44545483
0.08800    52318842.73065955 838147.89990775
0.08900    51393719.51099394 832578.29518405
0.09000    50475678.79025549 964590.26699389
0.09100    49564930.98480011 889194.90364273
0.09200    48661713.20651621 1086129.48980311
0.09300    47766386.13438679 673506.07614436
0.09400    46878907.17441911 801629.35035712
0.09500    45999677.76661416 861114.00826569
0.09600    45128865.39097727 722287.52453573
0.09700    44266703.87732296 650720.57758883
0.09800    43413320.18071700 644687.83499537
0.09900    42568930.50327417 702387.38633202
0.10000    41733537.40993012 695489.43364339
0.10100    40907420.52406696 688471.91980011
0.10200    40090758.76036926 743282.70237852
0.10300    39283571.51239981 1103082.73995802
0.10400    38486061.70482633 666771.05040442
0.10500    37698448.82801712 719286.43748053
0.10600    36920502.81879250 651831.50793677
0.10700    36152678.80002097 937077.47859322
0.10800    35394860.08407991 578705.98960959
0.10900    34647187.19300805 857517.92338659
0.11000    33909742.09106526 677516.67886989
0.11100    33182583.71529386 557467.43265880
0.11200    32465728.54890776 715382.36225332
0.11300    31759252.10598094 760316.53121350
0.11400    31063243.13224106 803761.45389139
0.11500    30377685.55987568 581428.92899434
0.11600    29702596.90352131 625536.72024561
0.11700    29038044.31895081 565370.74951607
0.11800    28383894.41177441 557317.79302392
0.11900    27740266.32005483 699054.74419200
0.12000    27107112.65184639 590392.94136762
0.12100    26484574.68489942 630068.06143508
0.12200    25872442.21362529 620550.55572874
0.12300    25270771.32599458 564043.64257078
0.12400    24679502.99195732 740385.12464379
0.12500    24098578.38981766 728741.04484672
0.12600    23528136.42812798 448211.02007709
0.12700    22967915.06413251 573279.18701732
0.12800    22417941.90347801 650680.79441455
0.12900    21878204.24587055 554612.50377286
0.13000    21348592.49942169 503399.83486405
0.13100    20828985.15855147 412413.92557953
0.13200    20319408.23887881 486446.65617001
0.13300    19819794.08551160 398377.87989951
0.13400    19329994.78633074 430575.65416527
0.13500    18849966.10007167 422993.25922898
0.13600    18379597.92803290 642091.28389092
0.13700    17918820.46475101 408011.56122146
0.13800    17467519.24440184 400617.57276177
0.13900    17025634.38950800 500553.67465674
0.14000    16593056.56559938 386037.47920442
0.14100    16169674.20077801 482179.70740822
0.14200    15755360.54994662 506928.74960398
0.14300    15350057.30467759 596810.25615598
0.14400    14953544.81208092 357763.57650470
0.14500    14565888.03809652 350892.25939008
0.14600    14186862.46231215 406666.43166640
0.14700    13816395.82188936 306724.00171611
0.14800    13454278.07638291 330773.44211333
0.14900    13100468.38781549 442140.82894933
0.15000    12754840.87583966 317786.87541565
0.15100    12417270.10409363 368047.90325166
0.15200    12087690.33622390 332895.00756793
0.15300    11765893.94771536 462046.67713031
