# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    116385644.86216314 17457.84672932
0.00100    116373803.23598495 62841.85523985
0.00200    116338283.01126167 88998.78932176
0.00300    116279112.07125358 104651.20459213
0.00400    116196312.35966867 104576.68509740
0.00500    116089956.07517777 135825.25398409
0.00600    115960091.66068152 121758.10120074
0.00700    115806815.38454948 194555.45793182
0.00800    115630193.32474488 218541.07461056
0.00900    115430392.67556322 242403.83498089
0.01000    115207460.47567752 247120.01339085
0.01100    114961606.83965355 227623.99145311
0.01200    114692922.00793681 290746.57003755
0.01300    114401637.14141756 336340.82803000
0.01400    114087863.18836579 359376.78497487
0.01500    113751865.79244272 273004.49005844
0.01600    113393752.46550645 346984.89805588
0.01700    113013863.60202979 335651.18995491
0.01800    112612342.63545179 481417.78642919
0.01900    112189465.99293344 403882.09579876
0.02000    111745472.81764387 457597.73188799
0.02100    111280716.30508527 403949.01850189
0.02200    110795313.64026195 458692.61931016
0.02300    110289704.85882911 476451.54667745
0.02400    109764110.07875329 411615.43156398
0.02500    109218919.41833812 638930.70777764
0.02600    108654403.01263645 440050.35232833
0.02700    108070932.09877437 499287.72916427
0.02800    107468753.92784557 560986.92122999
0.02900    106848378.27751856 528899.49675771
0.03000    106210069.10735360 642039.89726549
0.03100    105554221.53487070 607992.34401650
0.03200    104881182.91790849 674910.44316186
0.03300    104191488.83838847 584514.27932974
0.03400    103485324.99026540 651957.57752024
0.03500    102763260.74442364 887874.61383216
0.03600    102025600.64732529 566242.10976082
0.03700    101272859.20435531 692706.38899374
0.03800    100505400.28322229 705547.94264067
0.03900    99723727.38077559 777845.10959207
0.04000    98928113.11355509 730089.50860964
0.04100    98119192.93248019 618150.94413616
0.04200    97297329.47803761 753081.36509761
0.04300    96462932.33126691 763986.45952633
0.04400    95616518.45582731 774493.83546121
0.04500    94758585.61131622 653834.27109842
0.04600    93889447.19300656 728112.69682944
0.04700    93009703.87806156 803603.87888040
0.04800    92119742.89608288 880204.18432631
0.04900    91220137.33779098 889396.38044264
0.05000    90311227.14787553 829057.10382348
0.05100    89393577.65289208 1115631.90107873
0.05200    88467535.04233196 843980.32363440
0.05300    87533723.94338420 850827.83639347
0.05400    86592520.54947262 857265.99341740
0.05500    85644437.68705659 791354.64114453
0.05600    84689875.65134686 1013737.85885185
