# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    115766173.79644650 17364.92606947
0.00100    115754321.83609188 62507.33527596
0.00200    115718770.71347225 88524.86239894
0.00300    115659549.09725845 104093.59789567
0.00400    115576679.83999236 104019.01580850
0.00500    115470237.75807457 135100.18352438
0.00600    115340271.82638629 121107.29034824
0.00700    115186881.70140386 193513.96930085
0.00800    115010136.77279933 217369.16767791
0.00900    114810206.88652667 241101.44476824
0.01000    114587143.22705674 245789.43283510
0.01100    114341160.17880607 226395.50701114
0.01200    114072353.01955283 289173.42758303
0.01300    113780957.44327529 334516.02963698
0.01400    113467090.11457542 357421.34970574
0.01500    113131022.10439879 271514.46514079
0.01600    112772866.45874551 345084.98679026
0.01700    112392970.22178400 333807.13653285
0.01800    111991487.04205398 478763.62864799
0.01900    111568692.91787297 401647.31262770
0.02000    111124841.84919068 455056.24795721
0.02100    110660290.16944847 401696.87152742
0.02200    110175164.14512837 456125.20028367
0.02300    109669910.43618089 473774.03464973
0.02400    109144759.55720052 409292.86700225
0.02500    108600108.54120012 635310.66398106
0.02600    108036230.61088029 437546.75398670
0.02700    107453513.96067111 496435.25723559
0.02800    106852212.09628914 557768.57272168
0.02900    106232839.18072471 525852.57808869
0.03000    105595672.02831241 638325.86675197
0.03100    104941112.98424238 604460.83860239
0.03200    104269517.04107541 670974.37306315
0.03300    103581427.73511174 581091.83638258
0.03400    102877041.84328626 648125.39351745
0.03500    102156929.94650604 882635.91549624
0.03600    101421413.46220453 562888.87072843
0.03700    100671008.51530381 688589.73009024
0.03800    99906087.51476675 701340.76681141
0.03900    99127165.95226541 773191.93023420
0.04000    98334516.55385236 725708.76579603
0.04100    97528788.49631897 614431.39601588
0.04200    96710344.93236591 748538.10450333
0.04300    95879600.98615402 759366.47505858
0.04400    95037092.20801914 769800.48263599
0.04500    94183306.30111134 649864.84367357
0.04600    93318569.41952598 723685.53949030
0.04700    92443486.94438751 798711.76434593
0.04800    91558448.07961483 874841.01210542
0.04900    90664028.80389662 883974.32198479
0.05000    89760575.24513248 824002.11912090
0.05100    88848660.29859748 1108831.33218034
0.05200    87928625.26418321 838839.12411128
0.05300    87001094.04358321 845650.67352606
0.05400    86066456.08297279 852057.95495618
0.05500    85125215.74228399 786557.03015102
0.05600    84177771.63661776 1007607.97350949
0.05700    83224750.89046901 941271.97650839
0.05800    82266437.26288070 728058.00377128
0.05900    81303344.38112494 804903.14696680
0.06000    80335981.65022905 882089.11972966
0.06100    79364805.65600476 885711.27251151
0.06200    78390246.92620756 963024.22850360
0.06300    77412785.11341351 817479.04901913
0.06400    76432686.54702735 894262.47442194
0.06500    75450639.30093281 1120442.04603066
0.06600    74466935.84497936 823232.01428406
0.06700    73482013.34131011 749516.57115796
0.06800    72496340.73527032 975438.31025243
0.06900    71510352.65274635 1126288.10701234
0.07000    70524346.62569666 901301.19208296
0.07100    69538803.63795303 1051426.76025233
0.07200    68554092.91930476 900800.82315930
0.07300    67570700.83905829 825038.29590256
0.07400    66588917.88454004 898950.43356984
0.07500    65609130.96784191 747944.12809140
0.07600    64631641.41180526 970444.14129326
0.07700    63656996.42498058 893744.27171306
0.07800    62685349.36517256 891385.70977537
0.07900    61717118.62437069 814666.00405257
0.08000    60752695.71170280 1033403.40253411
0.08100    59792408.60361027 956080.65842932
0.08200    58836440.87756948 1098770.58494863
0.08300    57885212.13279352 802289.07781355
0.08400    56939013.90153232 725972.46132071
0.08500    55998135.67410513 939088.77934041
0.08600    55062863.82877094 718570.40670342
0.08700    54133477.36643762 857474.32174940
0.08800    53210159.17515175 852426.79001911
0.08900    52293298.07049385 847151.46853245
0.09000    51383083.51946920 981930.77218374
0.09100    50479716.66404591 905606.15949942
0.09200    49583439.09522498 1106702.41260574
0.09300    48694596.87540311 686593.84820771
0.09400    47813127.05549464 817604.51107431
0.09500    46939450.75306249 878706.55939890
0.09600    46073714.46275944 737409.83464047
0.09700    45216152.68554130 664677.47572579
0.09800    44366879.62914591 658848.19347033
0.09900    43526115.28522544 718180.93597686
0.10000    42693849.15087301 711493.02955881
0.10100    41870367.57851812 704678.31948874
0.10200    41055839.15881978 761175.29380739
0.10300    40250285.71218009 1130228.07596479
0.10400    39453903.10262582 683538.90341014
0.10500    38666918.52874421 737764.84023980
0.10600    37889086.66166822 668931.85648737
0.10700    37120873.52053316 962173.08692983
0.10800    36362163.81106943 594521.40629017
0.10900    35613090.90913935 881424.04148600
0.11000    34873737.96583541 696777.31735438
0.11100    34144177.77401044 573622.21360570
0.11200    33424420.36259507 736507.13736242
0.11300    32714536.95124968 783186.05148595
0.11400    32014636.98798915 828378.77106796
0.11500    31324692.96478939 599554.65157789
0.11600    30644732.76964043 645378.10252044
0.11700    29974830.40943846 583609.97555684
0.11800    29314846.46929720 575597.03753430
0.11900    28664927.12841798 722356.19766029
0.12000    28025011.23132867 610384.77337046
0.12100    27395260.22446645 651733.27144199
0.12200    26775462.95343812 642209.50919353
0.12300    26165688.17630217 584018.18761073
0.12400    25565883.18119299 766976.53157378
0.12500    24975997.77810136 755274.20839867
0.12600    24396181.63090682 464747.28196927
0.12700    23826184.85563187 594701.60202270
0.12800    23266035.79943914 675296.72090495
0.12900    22715743.95663424 575844.13644141
0.13000    22175196.99731827 522891.16984317
0.13100    21644299.48434764 428557.14999125
0.13200    21123079.72552072 505686.55246719
0.13300    20611484.78783195 414290.86376633
0.13400    20109379.56072926 447936.45083348
0.13500    19616730.52937447 440199.45383378
0.13600    19133443.44904816 668426.87840933
0.13700    18659458.25389515 424875.88447548
0.13800    18194673.40844575 417294.85430055
0.13900    17739048.04576005 521528.03713966
0.14000    17292482.35968320 402309.62107119
0.14100    16854884.64724198 502612.68388546
0.14200    16426136.11990426 528510.95458530
0.14300    16006195.37489190 622320.90552918
0.14400    15594853.83599708 373106.89562564
0.14500    15192203.58513619 365980.20162999
0.14600    14798020.00607696 424185.26348485
0.14700    14412256.76290127 319952.11523064
0.14800    14034710.16991283 345043.36580600
0.14900    13665361.40406844 461205.96914738
0.15000    13304096.81869234 331471.58787751
0.15100    12950807.49478988 383861.95225809
0.15200    12605441.26800293 347153.86890195
0.15300    12267814.35998186 481757.09265013
0.15400    11937767.96566547 360819.05378966
0.15500    11615321.98270394 353338.11138893
0.15600    11300248.65052974 292732.95510748
0.15700    10992601.23348684 312629.59383549
0.15800    10692039.43304281 331506.69826819
0.15900    10398657.08479847 399308.45090386
0.16000    10112186.69289284 341893.04822489
0.16100    9832713.27859640 286721.93273837
0.16200    9559923.27059617 303862.17550003
0.16300    9293807.20623639 342941.50209965
0.16400    9034243.50377074 290676.79845655
0.16500    8781103.53123351 262379.38590053
0.16600    8534304.12000826 342054.92527938
0.16700    8293664.83011127 271700.47266271
0.16800    8059115.96046944 286018.03894180
0.16900    7830644.68978054 239617.73882157
0.17000    7608004.93465665 253688.93652524
0.17100    7391143.71447070 228829.82020565
0.17200    7179945.81805897 242215.48361034
0.17300    6974313.95826677 182029.60290702
0.17400    6774172.87620142 213386.45567774
0.17500    6579357.21718244 173695.03873681
0.17600    6389729.38113377 169647.32308139
0.17700    6205313.72794621 198818.26123370
0.17800    6025898.94607926 177974.93377858
0.17900    5851441.39025122 268581.17249858
0.18000    5681824.37340733 262244.61634175
0.18100    5517004.22401145 195798.48915900
0.18200    5356711.03323797 279379.27713582
0.18300    5201005.64195927 186612.09124893
0.18400    5049735.01096909 210195.22976136
0.18500    4902849.33924880 164147.40363272
0.18600    4760183.43840134 160227.78210630
0.18700    4621678.90694488 130331.35133332
0.18800    4487232.66927435 178098.27305795
0.18900    4356825.91863889 124169.54454790
0.19000    4230190.45798992 145433.95481727
0.19100    4107497.55048127 118295.93504335
0.19200    3988398.60183131 127010.55947674
0.19300    3873022.80155815 112704.96885095
0.19400    3761111.54879960 132015.02160109
0.19500    3652688.76869994 161083.58231169
0.19600    3547634.15439089 167732.15074601
0.19700    3445869.77529927 173981.97317682
0.19800    3347306.21131283 99917.09512965
0.19900    3251921.36421712 136580.70375192
0.20000    3159522.89565949 171467.31565118
0.20100    3070151.76645016 102328.16321205
0.20200    2983654.38277331 99937.50827439
0.20300    2900020.25049363 97614.68624534
0.20400    2819117.60098574 130031.80549152
0.20500    2740908.99554889 93163.50116225
0.20600    2665277.57730689 99308.24722456
0.20700    2592227.95923676 97053.01938143
0.20800    2521607.90227494 110673.37606240
0.20900    2453498.79210395 139113.38808836
0.21000    2387625.94450404 83125.20118743
0.21100    2324074.26749213 110858.34780003
0.21200    2262715.61890822 79523.14418594
0.21300    2203505.33605940 99025.53448399
0.21400    2146391.78713989 69221.13840780
0.21500    2091349.80903838 88087.65812127
0.21600    2038208.35341955 86246.79055257
0.21700    1987016.85801056 64975.45432896
0.21800    1937666.83213385 70017.59428963
0.21900    1890084.13390180 62372.77936784
0.22000    1844252.85297272 73364.38196011
0.22100    1800165.35551210 65940.06009028
0.22200    1757685.70919175 58794.58975253
0.22300    1716773.52317334 74988.67103808
0.22400    1677374.57294540 56611.39451385
0.22500    1639536.61917729 66696.35282202
0.22600    1603060.94844852 70959.49623862
0.22700    1568036.38104490 96528.32418186
0.22800    1534318.01395767 68514.97415336
0.22900    1501882.25511029 62177.92830202
0.23000    1470731.48550341 61153.01805927
0.23100    1440797.12669907 65181.66509448
0.23200    1411993.56632114 93763.43720597
0.23300    1384342.80036905 72885.65188652
0.23400    1357783.95186952 47861.88656704
0.23500    1332216.34936628 61308.59929750
0.23600    1307704.67879073 60435.57458874
0.23700    1284154.19678996 59597.59909186
0.23800    1261550.35194719 54271.89870776
0.23900    1239809.03887333 53559.75301268
0.24000    1218941.83562914 57284.17427495
0.24100    1198947.04176392 47873.95764213
0.24200    1179726.88273769 77401.88443768
0.24300    1161267.11052879 46752.61608142
0.24400    1143538.93261491 58835.08086615
0.24500    1126512.75361928 41568.32257491
0.24600    1110170.44084526 41131.81677906
0.24700    1094474.86483876 57000.25365725
0.24800    1079396.31889845 52410.09074346
0.24900    1064898.35514282 59900.53531053
0.25000    1050976.76534076 51440.06021314
0.25100    1037572.93680311 62752.41418660
0.25200    1024740.07940325 50555.55420913
0.25300    1012366.37049637 53999.62475702
0.25400    1000478.28572609 49748.78511140
0.25500    989014.78103524 41775.98632743
0.25600    978002.62892838 49012.60406766
0.25700    967377.25634227 41181.25175091
0.25800    957158.73393095 52059.86600167
0.25900    947299.39740121 40639.14607134
0.26000    937804.16544571 36715.03481439
0.26100    928606.80293402 43793.09889849
0.26200    919770.78663574 54427.43887450
0.26300    911185.42996301 64949.30052100
0.26400    902908.58627153 39479.67980283
0.26500    894907.32623246 53560.20600942
0.26600    887143.29947189 46189.11807265
0.26700    879640.66908900 45970.02354190
0.26800    872376.68107828 38720.44082194
0.26900    865291.88575525 42053.18763773
0.27000    858439.57959131 52343.35584258
0.27100    851763.86792709 34751.96745599
0.27200    845316.61439449 34615.71699759
0.27300    838992.13978510 41379.09429243
0.27400    832792.12965408 41223.21236875
0.27500    826828.20685947 58192.17195274
0.27600    820935.81148261 44342.84995580
0.27700    815230.75372900 50992.68605906
0.27800    809623.93334427 47435.86849965
0.27900    804153.79981084 37151.90730958
0.28000    798786.81576481 37035.75246578
0.28100    793525.53915101 36922.74508421
0.28200    788379.73136620 56893.42600679
0.28300    783327.14251786 33369.73785066
0.28400    778345.54511156 43256.55571694
0.28500    773478.93073250 46455.14677858
0.28600    768658.32807129 46327.03962561
0.28700    763933.37735987 42902.50050321
0.28800    759266.15505808 59245.54088346
0.28900    754692.87921156 42677.88433951
0.29000    750152.96730450 45841.85000187
0.29100    745712.23158561 45727.07620531
0.29200    741308.18911304 39096.59574447
0.29300    736978.50507738 39000.90433484
0.29400    732665.17859910 35662.47925645
0.29500    728451.11407520 45280.52339436
0.29600    724258.72819360 35492.30065525
0.29700    720106.93898325 38626.53803557
0.29800    716023.98133360 35325.04479133
0.29900    711990.67893487 38447.49848255
0.30000    707978.99529871 38358.30378115
0.30100    704035.69126501 35082.10015653
0.30200    700107.54262015 35001.87825031
0.30300    696245.74083411 31748.80728506
0.30400    692429.39701945 34846.51105470
0.30500    688626.86559073 31607.97462701
0.30600    684866.58967149 34691.91874222
0.30700    681178.35181871 34617.48547833
0.30800    677497.80556601 43962.83468454
0.30900    673879.50058520 50136.63721722
0.31000    670293.15632722 31269.17722310
0.31100    666741.14796537 31203.48720212
0.31200    663235.66829612 34252.80771088
0.31300    659766.42010150 34182.49984387
0.31400    656353.66352891 37215.25448411
0.31500    652953.37543545 49519.98633765
0.31600    649614.59704281 40155.92821749
0.31700    646317.43552200 33912.27744752
0.31800    643038.96020300 30769.41570260
0.31900    639837.17360015 36854.62294440
0.32000    636659.07605233 45982.70394514
0.32100    633517.01046313 45898.30958134
0.32200    630443.24945550 42762.96763541
0.32300    627369.94780826 54882.32563299
0.32400    624357.34999809 39568.64892976
0.32500    621377.57678886 48616.58391004
0.32600    618449.16710524 33368.42639123
0.32700    615558.46312356 33314.02560175
0.32800    612731.45688259 42333.61836065
0.32900    609914.76136131 39248.01675213
0.33000    607167.78359247 33160.47007118
0.33100    604420.39852345 30100.13727184
0.33200    601771.23490328 33064.32206752
0.33300    599130.10749088 39021.34574875
0.33400    596543.69762360 47962.11556022
0.33500    593979.03137793 35923.85351895
0.33600    591464.89458962 47837.68293983
0.33700    588975.90421166 35833.29570919
0.33800    586552.85714811 41756.69987786
0.33900    584140.27285494 35749.38639173
0.34000    581775.18698665 29757.80222364
0.34100    579440.13956572 29725.28056747
0.34200    577169.93774074 29695.39470310
0.34300    574900.13872205 32631.33341926
0.34400    572701.50822260 32601.03489955
0.34500    570516.02202434 35531.73953447
0.34600    568384.99905762 38459.77278271
0.34700    566250.31794645 41381.57519540
0.34800    564167.35217212 50208.07588448
0.34900    562115.47052550 44266.59540043
0.35000    560087.09102868 32437.44541323
0.35100    558105.65204006 29467.97982339
0.35200    556118.55338115 35335.77455544
0.35300    554167.50570417 38254.18473060
0.35400    552246.33836189 38229.25458378
0.35500    550351.84603905 38205.42696159
0.35600    548466.85370257 32307.44154757
0.35700    546603.88515149 29352.63002292
0.35800    544769.96990482 32269.45069576
0.35900    542950.69517980 29319.33892843
0.36000    541161.15391109 52746.98017012
0.36100    539366.76725741 35145.14021919
0.36200    537620.16843980 35128.10346976
0.36300    535845.91362637 29257.18826982
0.36400    534088.32223819 35089.60443315
0.36500    532342.33655790 35070.71479365
0.36600    530623.65629629 37974.08376160
0.36700    528888.84403546 32114.13213103
0.36800    527198.55517836 35016.52969363
0.36900    525502.45454811 34998.46513075
0.37000    523772.11238892 32062.71137868
0.37100    522053.29988860 43695.86327054
0.37200    520365.06253427 43671.63994192
0.37300    518658.44073405 32006.41389386
0.37400    516963.95786631 34895.06880898
0.37500    515266.63708759 37779.35162091
0.37600    513563.30412165 43563.00933576
0.37700    511842.84623476 31923.63983194
0.37800    510133.74608708 29001.10483889
0.37900    508430.14109695 49266.88300619
0.38000    506702.14764651 37645.43784277
0.38100    504959.88412649 40507.88382361
0.38200    503224.90265224 43365.40804042
0.38300    501462.51271866 31772.66631105
0.38400    499720.55988119 37516.52281039
0.38500    497932.46688241 34596.34943797
0.38600    496174.03017089 34563.48457914
0.38700    494364.72087792 31649.23092999
0.38800    492557.75801368 34488.89585004
0.38900    490731.50079966 31578.57357251
0.39000    488919.99222999 34410.19068336
0.39100    487072.90948864 31503.87727826
0.39200    485229.39395899 37185.55636777
0.39300    483352.19329190 34279.33917231
0.39400    481497.57763095 28528.73282625
0.39500    479594.55682989 37034.29343300
0.39600    477682.33119368 31290.58258732
0.39700    475759.89800576 39764.01415927
0.39800    473837.27396633 39702.82706670
0.39900    471893.98076729 36807.73224375
0.40000    469931.22509021 28266.36452841
0.40100    467955.63478525 31039.49872594
0.40200    465987.97738133 42253.46185100
0.40300    463982.47714041 47799.47705974
0.40400    461985.16642835 42098.40028541
0.40500    459967.95681580 36415.66486650
0.40600    457964.08787771 39142.19244549
0.40700    455930.14984010 36273.80443997
0.40800    453889.10045335 30630.70739542
0.40900    451839.42649432 36124.56385986
0.41000    449806.10010106 27730.54738516
0.41100    447740.69096628 33204.45121536
0.41200    445671.07965714 30370.25716225
0.41300    443614.70168638 38567.86399206
0.41400    441544.39625427 32983.36796304
0.41500    439482.06639328 32908.41869084
0.41600    437389.17756172 27358.69435284
0.41700    435327.81986913 35483.57227888
0.41800    433282.70385074 35401.36499559
0.41900    431182.15267430 29880.92459622
0.42000    429126.41887891 29809.26809992
0.42100    427082.79126987 37848.07875576
0.42200    425037.68619559 32362.37096043
0.42300    422985.99805301 29592.10182602
0.42400    420947.62461657 26835.41234092
0.42500    418924.46389152 32123.12941339
0.42600    416896.06093468 29372.41336500
0.42700    414905.26420048 45282.76268063
0.42800    412905.38388435 29227.50898325
0.42900    410950.36992269 29156.93012767
0.43000    408992.33415913 31729.62678764
0.43100    407030.71934766 26375.59186360
0.43200    405117.84984276 34206.12727242
0.43300    403206.43683418 34123.36236632
0.43400    401320.04407888 34041.97435218
0.43500    399453.48782535 33961.53714430
0.43600    397635.58674821 36491.01952515
0.43700    395810.54946764 28605.22976560
0.43800    394002.04353691 31134.04295571
0.43900    392241.06552185 33654.28501663
0.44000    390501.70402415 33581.19562896
0.44100    388792.67716330 30932.34686100
0.44200    387116.28179974 25723.87814465
0.44300    385463.09094781 35940.58030321
0.44400    383845.95368032 28183.89048463
0.44500    382232.70809608 28128.50632183
0.44600    380664.01586873 28075.87582095
0.44700    379146.06845044 35670.06381027
0.44800    377639.07627371 27977.39229163
0.44900    376189.82206000 33010.65845020
0.45000    374775.58596293 25353.56959195
0.45100    373362.31733316 48096.53599827
0.45200    372011.09986066 30333.78652024
0.45300    370682.23744535 37865.19234958
0.45400    369397.84013539 25211.40378409
0.45500    368152.67507106 27699.80858513
0.45600    366935.67516979 32699.47424250
0.45700    365760.62141389 32666.08264664
0.45800    364614.16098698 27614.05479109
0.45900    363504.93515530 35114.57840023
0.46000    362459.93171348 32583.33710565
0.46100    361406.21848602 27549.99734091
0.46200    360428.25683527 27534.91798594
0.46300    359466.85178823 35026.45169833
0.46400    358537.87912402 40012.82920666
0.46500    357662.14365093 25000.58502612
0.46600    356811.46957161 32493.03801657
0.46700    355983.29472906 32487.03701673
0.46800    355222.84038880 32486.90640751
0.46900    354465.62414903 27488.81045563
0.47000    353749.09354668 32490.08703671
0.47100    353073.83784993 27497.39179504
0.47200    352431.30734440 42508.50415012
0.47300    351828.38739172 27516.49948211
0.47400    351227.66591386 32532.46409723
0.47500    350681.94431814 35054.16881553
0.47600    350181.02827052 27560.99913636
0.47700    349666.72774145 27578.21612412
0.47800    349204.72471799 25090.36066023
0.47900    348786.14478831 25112.60361506
0.48000    348362.69998463 47755.30299093
0.48100    348004.71172778 27676.81603556
0.48200    347619.13470522 35259.01050440
0.48300    347278.56097918 30254.90966657
0.48400    346974.73808607 45436.34410603
0.48500    346680.57776392 27800.31684862
0.48600    346422.46733215 25306.16243812
0.48700    346173.06008571 27873.85611933
0.48800    345928.55595666 30448.63293858
0.48900    345706.68896525 35573.21998071
0.49000    345510.97585656 27991.57303584
0.49100    345341.42614636 30583.43814920
0.49200    345164.38130707 33182.37936984
0.49300    345013.57900535 43461.36260743
0.49400    344870.19139841 33288.59680266
0.49500    344733.41583853 33342.61756040
0.49600    344623.20731044 33399.15971967
0.49700    344501.37476481 30881.10469775
0.49800    344406.89456861 33512.51446457
0.49900    344299.55003746 25822.46747686
0.50000    344215.61351997 41388.48733157
