# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    115886196.48725912 17382.92947309
0.00100    115874174.35869041 62572.05563970
0.00200    115838113.01685661 88616.15926392
0.00300    115778042.54649790 104200.24200378
0.00400    115693987.05454327 104124.59230561
0.00500    115586024.04158518 135235.65348145
0.00600    115454205.36232179 121226.92056584
0.00700    115298635.50374514 193701.71569659
0.00800    115119387.42935784 217575.65142752
0.00900    114916635.53952457 241324.94494909
0.01000    114690438.98479119 246011.00224501
0.01100    114441016.79452960 226593.22311889
0.01200    114168471.48266986 289417.08789771
0.01300    113873047.17740600 334786.77346727
0.01400    113554867.15552379 357697.84739699
0.01500    113214212.67544261 271714.12252018
0.01600    112851208.10664175 345324.71224354
0.01700    112466205.82402070 334024.64628125
0.01800    112059370.40899414 479053.83005471
0.01900    111630994.03751092 401871.59666852
0.02000    111181334.57766227 455287.58569076
0.02100    110710766.00006473 401880.09880087
0.02200    110219422.32621847 456308.42916171
0.02300    109707765.05285525 473937.56660121
0.02400    109176033.78149247 409410.14534870
0.02500    108624645.19175242 635454.20339334
0.02600    108053879.49567722 437618.23197340
0.02700    107464136.96682364 496484.33552626
0.02800    106855692.35491338 557786.73967253
0.02900    106229068.35984185 525833.91252446
0.03000    105584551.86802018 638258.64537992
0.03100    104922566.06291398 604354.00833062
0.03200    104243476.44784613 670806.80183800
0.03300    103547841.10037178 580903.41535300
0.03400    102835868.66739786 647866.00249739
0.03500    102108146.17527118 882214.42369331
0.03600    101365008.81215848 562575.82490621
0.03700    100606983.89049387 688151.80163629
0.03800    99834458.97403924 700837.93443223
0.03900    99047961.55826056 772574.13593235
0.04000    98247779.34093386 725068.64513503
0.04100    97434570.16827941 613837.82052171
0.04200    96608713.48467031 747751.47706168
0.04300    95770638.14214839 758503.48929400
0.04400    94920886.84968056 768859.21918973
0.04500    94059957.41925618 649013.73634922
0.04600    93188194.25632600 722674.48005268
0.04700    92306208.99535742 797525.68281115
0.04800    91414404.78530057 873464.67836421
0.04900    90513361.43084574 882505.31502916
0.05000    89603435.44806981 822559.57571669
0.05100    88685212.33264340 1106791.50147021
0.05200    87759035.87269174 837221.24124105
0.05300    86825550.50118104 843944.39021437
0.05400    85885138.21771568 850262.90800643
0.05500    84938319.88604581 784830.11235882
0.05600    83985502.13619503 1005306.50748204
0.05700    83027301.78127448 939038.82697916
0.05800    82064027.00361350 726266.67289312
0.05900    81096184.82444282 802852.26725986
0.06000    80124293.39978798 879764.78263123
0.06100    79148813.08338422 883300.79528842
0.06200    78170174.89026219 960320.64341564
0.06300    77188866.48387308 815114.46818062
0.06400    76205146.53661174 891600.25617558
0.06500    75219706.60773367 1117012.69537623
0.06600    74232854.75996640 820644.24776817
0.06700    73245008.67467782 747099.12344517
0.06800    72256652.35720134 972213.30297455
0.06900    71268205.51464045 1122474.28940861
0.07000    70279981.94834472 898178.21136016
0.07100    69292443.64965278 1047701.79705476
0.07200    68305965.89139611 897540.43385984
0.07300    67321034.64973591 821989.87158810
0.07400    66337937.81652854 895562.20249290
0.07500    65357051.06115508 745070.41702047
0.07600    64378676.47195689 966645.87254337
0.07700    63403362.35403316 890183.24918999
0.07800    62431252.60464786 887772.45367126
0.07900    61462755.96835335 811308.41683566
0.08000    60498268.86321934 1029075.60163839
0.08100    59538104.60151435 952014.33724502
0.08200    58582451.02947884 1094027.32431296
0.08300    57631719.47821099 798775.66945615
0.08400    56686180.55684249 722748.83602460
0.08500    55746140.21002995 934862.81520948
0.08600    54811861.73942943 715294.82928372
0.08700    53883627.51850139 853516.69997225
0.08800    52961600.89117763 848444.88612284
0.08900    52046176.69615843 843148.10208018
0.09000    51137532.31597449 977238.28846453
0.09100    50235863.51533046 901231.43380594
0.09200    49341398.48769300 1101300.06599179
0.09300    48454484.50893433 683208.26368140
0.09400    47575052.53990470 813533.43666639
0.09500    46703506.13252178 874289.67589477
0.09600    45839992.40648848 733669.11295401
0.09700    44984739.45846202 661275.70112780
0.09800    44137851.46964894 655447.12514189
0.09900    43299541.95479222 714442.47584892
0.10000    42469792.58752739 707759.12675506
0.10100    41648887.71982516 700950.81329163
0.10200    40836988.28499713 757117.79841587
0.10300    40034103.13428880 1124157.66889204
0.10400    39240433.84733138 679840.54838818
0.10500    38456184.76294141 733744.03979911
0.10600    37681126.45138620 665260.31880208
0.10700    36915708.08972147 956855.19871294
0.10800    36159802.97204256 591212.80641637
0.10900    35413550.03489542 876485.40461602
0.11000    34677026.61490472 692847.02437779
0.11100    33950288.29513399 570364.87020724
0.11200    33233354.61668397 732297.00345306
0.11300    32526293.92127755 778679.51313624
0.11400    31829199.58068287 823580.57792799
0.11500    31142049.18126361 596058.84939660
0.11600    30464870.13450921 641590.19524620
0.11700    29797724.16434781 580161.71680253
0.11800    29140476.87322494 572173.29035417
0.11900    28493263.92442311 718030.28471586
0.12000    27856034.50720975 606704.46014579
0.12100    27228937.02266063 647776.44228463
0.12200    26611760.53299594 638283.10645425
0.12300    26004576.62001651 580422.17750501
0.12400    25407325.60774927 762219.80414635
0.12500    24819962.72793613 750555.70825934
0.12600    24242631.82051260 461822.15794342
0.12700    23675083.01872353 590930.09999573
0.12800    23117348.25794909 670981.06480981
0.12900    22569430.57643495 572135.09207855
0.13000    22031224.36988319 519496.29512824
0.13100    21502628.13738703 425752.05718920
0.13200    20983671.52734084 502349.12004544
0.13300    20474302.87851083 411533.50725899
0.13400    19974393.99390416 444929.64719070
0.13500    19483898.83210190 437218.71040644
0.13600    19002738.25517797 663860.69224617
0.13700    18530845.43576810 421947.37046864
0.13800    18068119.80678163 414392.34730951
0.13900    17614525.66678864 517867.07902526
0.14000    17169959.70291456 399459.13132703
0.14100    16734332.13868991 499017.80791089
0.14200    16307526.40046823 524694.68668245
0.14300    15889506.08183129 617784.02560099
0.14400    15480059.02156516 370360.42956080
0.14500    15079277.20472743 363259.80499762
0.14600    14686945.66896593 421001.31746137
0.14700    14303012.40316663 317526.89033011
0.14800    13927280.12081435 342402.19792430
0.14900    13559724.74329819 457640.73167817
0.15000    13200239.54645617 328883.98381765
0.15100    12848715.55463252 380835.94700904
0.15200    12505103.36435590 344390.56290512
0.15300    12169212.00410216 477884.97795202
